label	text_a
是非类	王菲出了新专辑吗?
是非类	宫崎骏动画中有HDPRIP吗
评价类	lf2冰火神厉害吗?
推荐类	你最喜欢王菲的哪一首歌?
枚举类	电击小子有哪些绝招?
推荐类	现在哪首歌唱的最伤感
推荐类	滨崎步有什么歌比较慢的,好听的
是非类	东方的游戏都是有情节的吗?
需求类	谁有滨崎步所有的歌
是非类	海贼王剧场版奇迹的樱花是专门讲乔巴的吗?
不作处理	谁喜欢CK的歌?
不作处理	我想找首歌,知道的说下
不作处理	哪位动漫达人可以回答这几个问题?
描述类	郑源的出到经历?
推荐类	谁知道郑源的那些好歌
枚举类	名侦探柯南里柯南变回工藤新一都在哪一集啊?
枚举类	关于怪盗基德和白马探出现的集数
评价类	信乐团的天高地厚听了你会感动吗
推荐类	有什么好听的DJ 和摇滚歌
推荐类	有什么好歌没呀? 有就说哈
推荐类	谁有好听而且疯狂的DJ歌~!
枚举类	梁静茹唱过什么歌?
枚举类	谁知道王力宏有哪些歌?
事实类	王力宏现在好多岁了?
枚举类	谁知道今年的新歌啊?、
推荐类	谁知道有哪些好听的舞曲啊
推荐类	现在有什么新歌最好是英文的歌
推荐类	现在什么哥最流行+最好听
推荐类	什么谁唱的歌现在流行呢?
不作处理	最近有没有什么特别好听的歌曲?都是谁唱的?
是非类	宝儿还有可能来中国开个演唱会啊?
不作处理	喜欢东方神起和宝儿的有么?
推荐类	最近有些什么好听的歌~~~望指点~
推荐类	谁能告诉我些有节奏的音乐
推荐类	节奏感很好的英文歌有什么?
推荐类	有哪些搞笑快节奏音乐?
需求类	外文歌曲那里有????
推荐类	非主流歌曲中有哪几首节奏比较强烈?
推荐类	好歌介绍几首?
推荐类	、 请问谁有好听的英文歌,** 可以说下么,谢谢。
推荐类	韩国和英文还有````歌?
推荐类	谁知道有什么hip-pop歌曲或歌手
推荐类	你认为哪些歌手最有实力?
是非类	周杰伦是80年代的歌手吗?
推荐类	有好听的歌吗?不必是出名歌手,不必是最新歌
描述类	听收音机的好处?
事实类	这个歌是什么 ?背景的第一个女歌
不作处理	谁能给我推荐几个 RAP 风格 唱的好的歌手和歌曲
方法类	怎么才能成为出色的歌手
事实类	萧县天气预报的背景音乐是什么?
枚举类	歌手都有谁啊??
推荐类	介绍几首忧伤的歌 越多越好
事实类	谁知道有一首骂国足的歌,是由青花瓷改编的
推荐类	能让大家推荐首英文歌吗?风格不限,好听就行,
推荐类	谁能帮我推荐歌曲100首男歌手的,100首女歌手的!
推荐类	最近有好听的POP音乐吗?
事实类	哪位帮我听听这是什么歌啊?? 或者谁能查出歌名???
推荐类	推荐几首好听的诗歌朗诵用的背景音乐
推荐类	好听英文歌 有吗?
是非类	非专业的能不能考播音主持证
事实类	达人帮我听一下这视频背景音乐叫什么
方法类	有歌,但是不知道叫什么名字怎么办啊?
需求类	谁有少女时代在电台唱的歌
推荐类	同志们,给我推荐几首好听的英文歌吧?
枚举类	最进有什么新歌出来没有啊
枚举类	谁知道流行的DJ歌
需求类	谁有好听歌 传我
推荐类	-08有什么歌好听?
推荐类	你最喜欢的歌是什么?分享一下~~~
推荐类	有没有挺伤感的歌,,?
需求类	有谁知道《不做你的情人》的歌词???
事实类	那时是什么歌?
推荐类	有什么好歌麻烦大家告诉一下
推荐类	悲伤点的歌有哪些?
不作处理	请问谁会在最浪漫的时候单独对我唱情歌呢
推荐类	张学友最经典的一首歌叫什么名字?
推荐类	有好听点的情歌吗?
推荐类	我想在网上K歌用什么麦克风好啊?
推荐类	情人节听什么歌?
推荐类	什么样的歌目前最流行
推荐类	喜欢张学友的什么歌?(可以推荐一下)
推荐类	谁有啥好听的歌 给我说说
推荐类	有没有什么歌狠好听,而且听了会流泪?
事实类	07年11月3日到092月3日一共多少天
需求类	谁有Freestyler的歌词?
推荐类	什么歌好听啊? 说说看^^
事实类	魏晨手上总戴着手套,是长的到手臂的,那是叫什么?
方法类	MP4怎么下载视频???我的为什么下载了但它里面显示什么都没有...
事实类	谁知道薛洛晨和依克桑的qq号?要真实的!
描述类	请问什么是sm?
方法类	你在介绍某位大赛评委时他正好走神了,你该如何提醒他
事实类	歌词有“爱让我们走在一起”是什么歌?
需求类	谁有唐禹哲的《新歌》的歌词?
不作处理	谁能帮我P照片?谢谢了
不作处理	什么歌最好听,是谁的?谢谢。
事实类	谁可以告诉我王鹏的下落嘛
事实类	神医3 在哪首发啊
是非类	这画是不是刘洲成?
描述类	什么是BOBO头 说的具体些
枚举类	飞轮海的所有专辑的所有名字都有什么?
事实类	一个王一个月读什么
是非类	林俊杰出专辑没?
事实类	林俊杰第一张专辑是什么?
是非类	刘德华最近出新歌或专辑没有啊?
枚举类	最近出了哪些新专辑.新歌
事实类	记得张涵韵在超女比赛唱过一首很好听的英文歌,叫什么啊
枚举类	杰伦有哪些专辑?分别都是什么?
枚举类	最近出什么好听的专辑了吗?
不作处理	乔任梁的问题
枚举类	谁出专辑了,告诉我好么
推荐类	在哪才能听到好听的歌?
不作处理	一个关于偶像的偶像的问题。
事实类	存在是谁的歌?
枚举类	光光有哪些歌
推荐类	QQ音乐里有什么好歌
方法类	如何将自己的歌上传到网上给大家听?
枚举类	韩红的所有歌曲??
推荐类	最近有什么好听的新歌曲啊
推荐类	现在还有什么粤语的歌
推荐类	_还是好听的歌?!`
推荐类	好听的轻音乐给我说几个
推荐类	谁又比较温柔一点的轻音乐
推荐类	谁能告诉我一些轻音乐
推荐类	有没有什么欢快点的歌?
推荐类	各位有什么好听的歌推荐下吗?
枚举类	音乐中的说唱有几种??
推荐类	最近有什么好听的歌曲?最好是说唱的
推荐类	在哪里可以找好听的说唱歌曲?
推荐类	现在出来什么好歌~有多少要多少中问?谢谢
事实类	A8第一张现场专辑的歌曲名字是什么?
事实类	张学友一共唱了多少歌?
事实类	王力宏最新专辑什么出来
事实类	王力宏的第一张专辑是什么?
事实类	林俊杰最新得专辑是什么?
事实类	2009元宵晚会《牵手》背景音乐是什么
是非类	周杰伦不出音乐专辑了吗
是非类	09年super junior 会去马来西亚宣传吗?
不作处理	上戏考试的命题写作是编故事吗?戏剧评论是什么?
枚举类	sj-m214上海歌友会的嘉宾是谁?
事实类	"09J家跨年和岚唱""LOVE SO SWEET""的除了PARK还有一个是谁"
事实类	上海大舞台14号看台一共几排阿?!
不作处理	这首慢摇是谁演唱的,歌名是什么?
推荐类	中国哪个唱片公司最有实力?
方法类	怎么查元宵晚会中奖的手机号
事实类	sj-m里厉旭u唱的哪个部分
不作处理	把女人的痴情表演的歇斯底里的女演员是谁?该部作品的名字叫什么?
事实类	林俊杰一共出勒多少张唱片?
原因类	今年中央电视台的元宵晚会怎么没放《不差钱》的续集?
需求类	谁有洛克昂的角色歌歌词啊~要日文的谢谢~
事实类	林俊杰的生日是多少号啊?
原因类	林俊杰为什么这么红
事实类	林俊杰出生日期是多少?
枚举类	林俊杰都出过什么专辑?
事实类	林俊杰到底多大了?
是非类	刘德华广州演唱会真的会开么?
是非类	小沈阳拍砖演唱会是属于首创吗?
事实类	滨崎步的新单曲什么时候出?
事实类	滨崎步生日多少?
是非类	湖南元旦晚会真假红孩儿的插曲?
推荐类	5.1物业公司与社区业主联欢会,男声独唱什么歌曲合适呢?谢谢
评价类	如果王心凌和张杰合作会怎么样?
需求类	我想要张杰的CD哪有正版
评价类	廉颇、蔺相如有什么品质?
事实类	谁将在08年发出自己第一张唱片?
是非类	林俊杰出新唱片拉吗
事实类	JAY的生日是什么时候?
事实类	请告诉我BOA现在在哪个唱片公司呢?
枚举类	东方神奇出过什么专集?
枚举类	JAY的所有专集?
评价类	张韶涵的第5张唱片卖的怎么样啊
事实类	张杰发过多少唱片
需求类	哪里可以买到BoBO的唱片
事实类	任贤齐什么时候出新专辑啊?
推荐类	大家~~~谁有好歌给我介绍啊?
是非类	林俊杰最近出新专辑了吗?
事实类	DECLAN什么时候出新专辑啊?
是非类	DJ最近有没有出新专辑?
不作处理	有一首歌我只知道一句?
推荐类	分手后什么歌最适合?
枚举类	09有新歌听么?
推荐类	都有什么好歌适合在学校里唱
事实类	一首歌最好听的部分叫什么
枚举类	有谁知道2009年最流行的歌???
枚举类	什么网站的歌是最近最流行的
推荐类	现在有什么流行比较好听的歌啊
推荐类	谁知道有什么好听的流行的歌么?
推荐类	谁可以推荐下现在流行什么歌
方法类	生辰八字不合怎么办?
事实类	2009年阴历2月2 阳历是多少?
不作处理	哪位大师给我算算命啊感激不尽送上我所有的分数
推荐类	什么网站老歌最多?
事实类	第一个写歌的人是谁??
评价类	请问陈慧琳漂亮吗?
不作处理	我在五行中是什么命
事实类	五月天阿信多大了~?
原因类	问∶信乐团不是解散了吗?你怎么还说信乐团的的主唱是阿信?
描述类	1989年4月初八出生是金木水火土中什么命
事实类	今年有什么生肖犯太岁的?
推荐类	我老公属羊79年农历3月初六,我81年农历五月28,请问今年牛年农历哪个月份生宝宝是最好的
是非类	fir今年会出新专辑吗
评价类	3月初九的生日好吗
推荐类	老公属蛇,我属马,生什么生肖宝宝最好?谢谢!
事实类	刘德华第一次演唱会在哪举行的?
事实类	2008年刘德华演唱会在那里开?
事实类	郑源最近的演唱会在哪举行
不作处理	歌手郑源是哪里人,今年多大了。
需求类	在那可以找到明天你是否依然爱我演唱会版的MP3?
需求类	谁有JAY的借口(演唱会版的 )MP3地址 MP3地址!!谢谢!
是非类	JAY在日本开过演唱会吗?”
事实类	BEYOND一共有几场演唱会
事实类	周杰伦巡回演唱会现在到哪里了啊
枚举类	BEYOND在哪里开过演唱会?
是非类	SJ会在中国北方城市开演唱会吗?
事实类	周杰伦自出道共开了多少场演唱会
枚举类	想问一下,五月天在中国的那几座城市分别开过演唱会??
枚举类	周杰伦2008年将要在哪个城市开演唱会?
不作处理	有谁知道刘德华的07演唱会香港站的有没有VCD版本的,大概多少钱? 还有上海站的什么时候出呀?
事实类	SHE什么时候巡回演唱会呀
推荐类	火花谁唱的最好听?
需求类	火花的歌词谁知道
事实类	高耀太什么时候在出专辑啊/
事实类	JAY是哪滴啊?
事实类	周杰伦的出生地是哪
是非类	08年会不会举行《加油,好男儿》?
事实类	请问五月天总共举办了多少场演唱会?
事实类	周杰伦的第一场演唱会在哪里
事实类	SJM什么时候会有演出?
事实类	飞轮海的2008年演唱会什么开始?
需求类	3gp演唱会在哪下载`??
枚举类	飞轮海分别在哪举行演唱会
事实类	“神话”上海演唱会在什么时候啊?
推荐类	SJM组合哪个更帅?
是非类	谁知道刘德华明年开不开演唱会?
不作处理	罗志祥这个月会在广州开演唱会么?唱什么歌?
评价类	东方神起的演唱会好看吗?
事实类	五月天30的演唱会是几点的?
事实类	SHE几月几号在杭州开演唱会
是非类	林俊杰2008年开演唱会不?
是非类	神起的演唱会不是在5月31号吗?
事实类	神起的最新演唱会在哪`
事实类	这张照片是FTisland在什么节目的啊?
需求类	谁有SJ或韩庚的动图?
是非类	极道鲜师女主角也演过神啊,再给我一点时间吗
事实类	潘玮柏演唱会有多少场?
需求类	哪里可以下到SUPER SHOW LIVE吗?不是CD哦,DVD的.
事实类	有谁知道金泰熙这个广告的背景音乐?请大家帮帮忙?急用
事实类	这个视频的背景音乐是啥?还有李特在里面自弹自唱的歌叫啥?
评价类	RB音乐好听吗
推荐类	谁知道很伤的纯音乐
需求类	哪有可以直接下载BEYOND演唱会视频的网站?
事实类	KARA唱的HONEY现场是哪场啊?人气歌谣还是MUSIC BANK?请知道的亲告诉我一下呗!
需求类	谁有张娜拉歌曲《甜美的梦》mp3中文版?
需求类	哪位亲给传《刺莲》和《鸠》啊,
事实类	东方神起 这张图片是什么视频????
事实类	飞轮海与SHE的演唱会几号开始
方法类	怎样加入宝儿后援队啊?50分奖励!
事实类	山田凉介在召和平成唱FOR REAL是哪档?
事实类	刘德华开了多少场演唱会
事实类	这是SJ和东方神起在什么节目上的??
是非类	周杰伦最近的演唱会在香港吗?
事实类	苏醒什么时候在再演唱会?
事实类	在061207mcd中top10中第八位的歌曲是什么啊
需求类	有SJ《花美男连锁恐怖事件》的中文对白吗
枚举类	2007年有哪些歌手开过演唱会
评价类	你们会经常去看自己的偶像的演唱会吗?
事实类	五月天最近什么时候会开演唱会?
需求类	去哪里下载五月天天天想你
枚举类	2008最新演唱会都有谁的?
方法类	ARASHI的论坛AZ岚域现在注册需要什么要求?
需求类	在哪下陶喆的演唱会? 是要能下载的或者高清晰的
事实类	刘德华那唱演唱会人数最多?
事实类	东方神起一共举行过多少场演唱会
事实类	周杰伦共开过几场演唱会啊?
枚举类	8月份上海有什么演唱会?
是非类	SJ近期有没有在北京的演唱会啦?
事实类	花儿乐队的十月份演唱会到底是哪天。
事实类	F4演唱会在哪举办
事实类	陈奕迅什么时候开演唱会!
是非类	F4他们还会举办演唱会么?
需求类	周杰伦演唱会下载地址?
推荐类	刘德华哪一年的演唱会最好看?
是非类	飞轮海和SHE真的要在上海开演唱会?
是非类	SJ会在内地全面开演唱会么?
事实类	周杰伦演唱会几号
需求类	想入飞飞世界巡回演唱会香港站整场观看谁有?
推荐类	推荐几首张震岳的好听的歌
枚举类	周杰伦每次演唱会的最后一首歌!都是哪些?
事实类	潘玮柏打算什么时候开演唱会?
推荐类	最伤的新歌有哪些?
推荐类	都有什么着名的俄罗斯电影?推荐几部吧
不作处理	原版专辑问题
事实类	Dakota Fanning 现在有多高?
枚举类	sweetbox的歌的古典乐都是哪些
事实类	布兰妮拉斯维加斯的演唱会是什么时候的?我怎么在里面看到猫王了...
事实类	有首英文歌叫什么名字
不作处理	英美最近流行那些歌?哪些乐队?
需求类	给我几首舞曲!谢谢勒~~~
事实类	请问这位帅哥叫什么名字?
原因类	c21为什么解散??
描述类	英文的“欢迎回到”怎么说?
评价类	张学友和刘德华 你认为谁的实力强
描述类	westlife kain和nicky是干嘛的?
是非类	Eminem的一首歌是这个名吗buisness?是不是错了?
事实类	Rihanna的,这首背景音乐是什么?
描述类	金凯瑞最近在做什么?
不作处理	张小杰、帅八?
需求类	福建哪能买到明天过后的专辑
是非类	有个地方叫phil吗
需求类	哪位亲有神起家全部专辑 麻烦给我打包传下 电脑刚格 全部没了 哭= =!谢谢了!
推荐类	谁知道比较好听的日语歌
事实类	justin (贾斯汀)的magic 属于什么类型的音乐?
方法类	抒情歌怎么找感觉?
事实类	这首歌叫什么名字,我有音乐片段
原因类	为什么总是喜欢听伤感的歌哩?
推荐类	现在有什么抒情的外文歌好听?
事实类	SWEET VICTORY谁唱的
推荐类	谁超动感的音乐
推荐类	有什么好听一点的英文歌,要抒情一点
事实类	歌词是终于还是差了这一步.这是什么歌?
不作处理	现在最流行的歌曲是谁的啊!什么歌啊!
不作处理	谁知道这歌歌名叫啥呀??!!!
推荐类	KTV里点的最多的是什么歌?
推荐类	什么歌适合毕业晚会?
推荐类	快毕业了该唱什么歌?
方法类	怎么才可以卖即开型彩票(刮刮奖之内的)
是非类	彩票在春节期间是否继续发行?
方法类	武功县是否还可以开福利彩票店,有何程序.
是非类	Jay的新专辑今天出来了吗?
事实类	周杰伦怎么今天还不出专辑啊,谁知道什么时候能出?
方法类	足球彩票玩法?
事实类	super junior什么时候出新专辑?
事实类	SJ-M有专辑吗?多少?
事实类	superjunior发过几张专辑
事实类	中国体育彩票七位数09010期开奖号码是多少
事实类	张栋梁的新专辑叫什么?
推荐类	彩票那种玩法,中奖率相对高一点呀?
事实类	一个镇上能有几家彩票销售点
描述类	张学友的状况如何
描述类	谁有周笔畅的最新消息?
是非类	开出号码是03 07 11 16 18是排列五的所有数吗
描述类	排列3中,“断码”是什么意思?
事实类	2009年1月17日中国福利彩票3D号码是多少
事实类	体育彩票09017期中奖号码是?
事实类	哪位帮我查查2009年2月4日的双色球号码?
方法类	求足彩的四球进球彩的玩法?
方法类	怎么买陈楚生的专辑呢?
是非类	周杰伦最进出新专辑了吗
评价类	周杰伦新专辑如何?
事实类	请问22选5(和值60到69)号码是多少(5个一组)
事实类	河南福彩双色球什么时候开奖?
事实类	09年2月3日双色球开奖号?
事实类	张敬轩什么时候出新专辑?
评价类	dueba的露珠棕和bescon的双色棕哪一个好?
描述类	体彩36选7中奖情况?
不作处理	未成年人买彩票违法吗??如果未成年人买彩票中奖后能否领取奖金??
事实类	jay的专辑有几张了
是非类	周杰伦是不要出新专辑了?
枚举类	jay有哪些中国风歌曲?
事实类	谁能告诉我JAY的新专辑是什么?
事实类	真爱是谁的专辑呢?
事实类	喜欢罗志祥的人有多少?
描述类	请问什么叫专辑啊
事实类	长乐 冸野是哪个乡镇
枚举类	谁知道Beyond的歌有那些啊?
事实类	beyond的歌有多少啊
方法类	PSP游戏如何下载?口袋妖怪 白金 日版下载
事实类	请问下百度歌神大狸子的成名曲是什么?
事实类	因为喜欢做个好爸爸 EP12最终回 希澈弹钢琴唱的歌?
原因类	BEYOND的歌为什么这么多人喜欢?
推荐类	介绍几款网络电影软件,如PPS之类,最好能下载电影的。
不作处理	谁喜欢唱歌,唱什么?
推荐类	有什么说唱歌最好听?
需求类	有没有带字幕的日剧?????????
需求类	我想用迅雷下载疯狂的电影,可是我找不到网址,有谁使用的过的告诉我下下谢谢
推荐类	谁唱歌最好听?男的
需求类	想要bigbang的一天一天做QQ空间背景音乐 谁知道网址
评价类	周杰伦唱歌行吗
不作处理	棒棒糖的王子(邱胜翊)的学历是什么?大家觉得他长得怎么样呢?
描述类	"neon of the same colour lf the ""dream"" 这句话是什么意思?"
需求类	上海哪有卖老年器械的?
事实类	流星花园(湖南拍的)杉菜是谁演的
需求类	请问哪里有能下载特殊音效的网站?(比如:玻璃打碎的声音........)
不作处理	张学友有几张专辑,分别是那些
推荐类	现在什么歌好听?只要你说的歌还好就给你分!!!
事实类	谁知道成龙是哪里人啊?
枚举类	成龙有什么样的爱好?
事实类	成龙的爸爸的名字?
事实类	成龙的孩子叫什么名字?
事实类	成龙的儿子在做什么工作啊?
不作处理	谁认识王成龙
事实类	我想问下这歌是什么名字呀?
事实类	第一首单曲叫什么名字
不作处理	请问这个叫什么名字..谁唱的?
方法类	台湾那边是怎么播《协奏曲》的?
事实类	棒棒堂组合里,王子叫什么啊?
推荐类	棒棒堂里你最喜欢谁?
推荐类	棒棒堂里面谁唱歌最好听??
事实类	棒棒堂成员共多少名?
枚举类	棒棒堂的新歌叫什么?
原因类	为什么ANDY哥不让棒棒堂和黑涩会的人谈恋爱啊?
枚举类	谁能告诉我黑涩会&棒棒堂人员的真是姓名?
推荐类	黄家驹的什么歌比较好听
推荐类	有没有什么好听的泰文歌?
原因类	为什么好听的歌这么多???
描述类	谁了解黄家驹
不作处理	谁知道周杰伦的新专辑是什么?他出了多少专辑?
推荐类	世界上的歌,哪个最好听?
推荐类	给推荐几首最动听的音乐
推荐类	有哪几首歌最伤?
事实类	世界上有多少只歌
推荐类	都有哪些好听的歌给几首
需求类	中西纪美惠的电影那里有下载?
枚举类	允浩 在中 俊秀 昌珉 有仟 的Fans分别叫什么?
评价类	东方神起四辑的 咒文 怎么样~
事实类	谁知道这部鬼片叫什么
不作处理	今年韩庚的生日是几号?歌迷有什么准备吗?
事实类	快男张杰的歌迷称为什么?
事实类	这段视频的背景音乐叫什么名??
原因类	为什么喜欢张杰的都叫星星?
评价类	twins是最棒的组合吗?
评价类	现在的你喜欢TWINS还是SHE?
需求类	优酷网站地址是什么
描述类	周杰伦 下一张专辑走什么风格?
需求类	在至上励合,还没去韩国之前,有去过一次 勇往直前,谁能帮我找一下那个视频
方法类	优酷,土豆.偶偶上面得视频怎么样可以下载下来呀?
事实类	林俊杰的歌迷通常叫什么?
原因类	为什么少女时代和她们的的歌迷都这么令人生厌?
事实类	谁是星星,张杰的歌迷?
事实类	周杰伦的新片叫什么
事实类	“醒目”是谁的歌迷
事实类	飞轮海的歌迷们叫什么?
事实类	飞轮海的粉丝叫什么啊,有没有谁知道的
事实类	BEYOND的歌迷在全世界有多少
事实类	王力宏共出了几张专辑》?
事实类	beyond还有多少人喜欢?
事实类	喜欢Beyond的有多少人
需求类	现在天津哪家银行存款送报纸?
原因类	安七炫为什么叫小白呢?
事实类	周杰伦的女歌迷有多少?
事实类	家族诞生里有一期做南瓜饭,是哪期??
方法类	如何获得减刑
原因类	为什么刘德华红那么多年?
评价类	刘德华还能红多少年
枚举类	塔里木油田的人看什么报纸
不作处理	关于时尚杂志vivi中的模特saya???
枚举类	国内都有哪些耽美杂志?
事实类	请问刘德华是哪里人啊?
需求类	中学生博览阅读大赛往哪寄信
评价类	刘德华与周杰伦哪个更有魅力
事实类	地震成龙捐了多少钱
推荐类	你们认为谁是下一个周杰伦?
原因类	周杰伦为什么受那么多人喜欢呢?
评价类	你认为周杰伦是怎样的人?
不作处理	十二国记的问题
是非类	虐杀姬和虐杀姬OVA是同一个动画片吗?
不作处理	BOBO出道这一年多,拿过多少奖?(都是什么奖)
事实类	SHE什么时候出道?
事实类	王力宏身高多少?
枚举类	superjunior得过什么奖
事实类	至上励合在2008年度北京流行音乐典礼上获了什么奖
原因类	拳皇97动画片 为什么只出4集
事实类	51届格莱美颁奖典礼时间是什么时候
原因类	为什么这次MKMF颁奖典礼上SUPER JUNIOR一个奖也没有啊
不作处理	马天宇的个人资料?还有在东南的颁奖典礼上获的什么奖?
不作处理	新闻ナ爆料-青蛙相残-目的何在-谁才是幕后黑手。
事实类	BOBO组合得地第一个奖是什么啊?
需求类	亲爱的我们怎么了有DJ版吗
评价类	SJ-M到中国发展,那SJ怎么办?
事实类	http://games.qq.com/a/20090209/000189.htm 谁知道这歌叫啥米?
不作处理	请问我是拉拉吗
评价类	周杰伦能红多少年?
不作处理	beyond有多少个人?是哪几个?
不作处理	BEYOND的歌有几首?分别是什么?
事实类	至上励合什么时候拍戏
事实类	金贤重和top一起唱的是什么歌
是非类	sjm的09东方卫视的元宵晚会是直播还是录播?
事实类	KATTUN海盗船演唱会的第2首歌名字叫什么?
事实类	"'vitas"" 的那首破海豚音叫什么? 叫什么""天籁之音""!!!"
事实类	只有'Da'一个音的那首歌是??
推荐类	模特大赛应该参加哪个,不该参加哪个?
不作处理	玩私服的请进?
描述类	请问发E-mail给JYP里面的简历要发什么内容?
事实类	有谁知道ok168中dj183叫什么名字?
描述类	谁叫JAY,JAY是谁
事实类	CH3Cl叫什么名
不作处理	谁听过这样一首原创歌曲
枚举类	两届超级星光大道的前三名分别是谁??
枚举类	09年有什么选秀??急....
描述类	最近快乐男声姚政的情况??
事实类	外国小孩选秀是什么节目
是非类	有没有哪位美女跳青花瓷的扇子舞
事实类	周杰伦以发行几张专集了?
描述类	qq炫舞结婚有什么好处
推荐类	算命说孩子缺金该取什么名字?
枚举类	谁知道现在滨崎步有什么新歌?
需求类	哪位亲有仙后之歌的MP3下载地址?
事实类	公元2000年4月2日是农历什么日子
枚举类	周杰伦写给别人的歌叫什么啊
事实类	请问周杰伦的爸爸是谁?
事实类	刘德华生日是哪一天?
需求类	从哪里可以看到滨崎步的演唱会?
事实类	潘玮柏有几张专辑?
枚举类	潘玮柏的全部专辑.谁知道'
不作处理	潘玮柏出了几张专辑?是什么?
事实类	杰伦的新专辑多会发行?
推荐类	你最喜欢杰伦的哪张专辑?
评价类	黄家驹真的有那么牛逼吗?
枚举类	胡彦斌出过的专辑名称?
描述类	谁有超女何洁的资料?
是非类	ERIC写的liar是写给他女朋友的吗???
枚举类	罗志祥所有的演唱会的名字?
是非类	蔡依林最近会不会来上海开演唱会??
事实类	jolin什么时候开演唱会?
需求类	哪能买到SJ演唱会的DVD
是非类	懂行的进,金山升一这件事是真的么?
事实类	东方神起的第一场演唱会在哪里举行?
枚举类	10月份有在天津开演唱会的吗?
事实类	东方神起这两首歌的应援是哪个现场里的?
事实类	2008年我型我秀什么时候开始??
枚举类	我型我秀各届的5强是谁
事实类	苏菲日记女主角是谁
推荐类	好听的歌曲有什么 ~~~~激情点的
描述类	anmini是一个组合吗 介绍一下
推荐类	大家喜欢的男组合是什么?
不作处理	你最喜欢那一个组合?喜欢他们什么?
不作处理	音乐 风格 类型 ?全帮我 整理出来 答简洁点! 附说明 !
事实类	周杰伦演唱会深圳站在那个时候?
事实类	sj3辑什么时候发布?
是非类	快到913了!SM家族演唱会到底转播不?
是非类	sm家族演唱会电视不直播?
事实类	步步08-09跨年的GREEN的那个舞狮子的DANCER是谁 ?
是非类	阿呆与阿瓜里的盲人小孩是麦考利金吗?
事实类	美国最新专辑排行榜冠军是哪个?
描述类	Declan John Galbraith是谁呢?
需求类	哪有24小时足彩投注站
需求类	如果买彩票中了大奖,去哪里领奖?
原因类	为什么选彩票号码的时候要从小的数字选到大的数字?
枚举类	黑girl组合和棒棒堂一起出演的所有电视剧?
是非类	七星彩2 9 1 0 3 7 4我是4339154,2598851我中奖了吗?
是非类	福彩双色球亿元加奖快结束了吗?
不作处理	请大师算一下我有中彩票的命没?
事实类	4号出的福利彩票号码?
是非类	最近成都有没有演唱会呀?
需求类	北京跨年演唱会哪里看直播?
是非类	SM上海演唱会会不会在电视上播出??
需求类	在哪可以看到sj完整演唱会
需求类	每次查找体彩七位数的网址是?
描述类	张杰的生日是怎么过的?
事实类	张杰的生日是多少
不作处理	张杰第三次个人演唱会多会开呢?在那?
描述类	谁知道张杰的个人资料?
不作处理	排列3组选3(复式票)的问题
事实类	张杰的演唱会是几号
枚举类	张杰在5月1日个人演唱会上将会唱什么歌曲?
评价类	听听音乐有什么好处
原因类	为什么喜欢听伤感的情歌
推荐类	谁知道好听的情歌?自己喜欢的也可以!
需求类	谁有飞轮海所有的歌
事实类	你们知道飞轮海的最新专辑是什么么
枚举类	谁知道现在飞轮海出了什么歌???
事实类	飞轮海里面现在到底谁是队长?
推荐类	谁有超好听的哥给我听?
事实类	求片名,古宅恐怖片国产,几个男女朋友游玩。其中吓起了雨,跑到一个古宅躲雨……下面记不清了
事实类	神机妙算刘伯温中的插曲是由谁唱的
事实类	一个人多次被杀是哪部电影?
推荐类	谁有好听的轻音乐推荐下 !
推荐类	什么东西能让人逃离现实
是非类	暮色不在大陆上映了吗
推荐类	有谁能推荐一首轻音乐
评价类	爱就在一首歌里吗?
评价类	周杰伦跟罗志祥谁帅?
枚举类	潘玮柏都写过哪些歌?
事实类	罗志祥新专辑叫什么
事实类	罗志祥又名叫什么??
需求类	谁知道罗志祥《催眠》的歌词?
评价类	如果这个世界上没有音乐,会怎样?
是非类	罗志祥是不是新出专辑啊?
推荐类	罗志祥适合演什么角色?
枚举类	BOBO最近有什么新的活动?
评价类	BOBO是内地最红的组合吗
描述类	周杰伦8月以来都在忙什么?
事实类	小猪是谁啊???罗志祥吗???
事实类	绯闻女孩第2季什么时候来第18集啊
是非类	罗志祥以前很胖吗?
评价类	刘能说话“挂不上挡”是天生的还是故意的?
事实类	电视上有个傻乎乎的女孩叫什么 经常上一些节目
不作处理	用迅雷看看,看电影连续剧怎么都是英文和韩文?可以换中文吗?
需求类	谁有《落地请开手机》里面背景音乐《放手去爱》?
描述类	谁有罗志祥和蔡依林的详细的资料
原因类	为什么台湾艺人讲到黄义雄都叫他黄桑(kou sang)呢?
事实类	谁知道蔡依林多少岁啦?
事实类	这个图片是罗志祥哪个mv的?
原因类	为什么大家会认为罗志祥帅?
需求类	谁有JAY小时候的照片啊??
描述类	谁能给我BY2最详细的资料?
不作处理	《懦夫》是周杰伦的歌吗?哪张专辑?
推荐类	周杰伦和谁比较配?
评价类	周杰伦的伤感音乐你感觉怎样?
推荐类	周杰伦歌曲有那先?
原因类	为什么喜欢周杰伦的人那么多·讨厌他的人怎么会也有呢?
枚举类	周杰伦新歌是啥??
事实类	周杰伦的英语名叫什么?
描述类	最近棒棒堂组合在干什么?
描述类	谁知道周杰伦的最近消息有
事实类	周杰伦以前是干什么工作的啊?
枚举类	周杰伦爱玩什么游戏?
事实类	林峰喜欢什么类型的女孩??
事实类	十年了,周杰伦究竟写了多少首歌?
